fd_score
3060.0288
551.16296
577.71857
711.74194
407.5959
347.89435
284.8
221.43092
243.55891
191.56505
219.93263
212.84113
187.39613
177.62857
157.50504
166.74042
150.72879
130.41943
126.641785
119.76712
111.65144
137.86183
107.92647
99.710396
129.61566
110.58885
104.92636
99.35333
94.173904
96.473625
104.36906
90.15676
88.69792
85.001205
96.11643
89.49371
90.10764
101.74163
95.20787
84.23622
84.088974
79.949905
87.09521
88.56699
88.9109
86.93167
91.86148
88.57068
122.581215
87.66645
92.77767
83.53728
