fd_score
2897.459
2283.2048
2079.7395
1932.8232
1929.113
1833.6897
1748.364
1595.8746
1469.2434
1273.084
1165.5201
1065.5336
1083.7334
928.00854
831.0017
780.72
776.5768
691.7223
630.80334
603.3542
671.0055
547.28156
506.18164
489.4398
469.7281
429.94495
424.95148
449.24863
395.26947
369.44775
385.40332
372.03766
354.7277
329.43008
370.17975
312.10568
329.88348
298.9815
338.1109
282.14594
295.6287
289.78326
269.88733
284.4841
274.05927
264.86447
267.51755
249.73204
251.327
266.13196
265.41473
246.34714
259.97577
246.32466
247.85385
241.58548
235.5049
238.52022
251.79794
249.50322
253.84798
254.43176
243.26306
245.35674
255.58896
245.38565
255.71202
