fd_score
246.13959
147.35599
90.396515
69.90023
58.53125
59.818256
60.146984
42.979164
38.432426
44.079437
42.729378
35.54297
24.565771
22.85206
21.113586
19.646088
17.32829
20.586351
17.1203
23.10564
22.428484
30.833176
17.389854
27.09021
16.094383
27.329819
14.989283
15.912946
15.766438
14.979012
13.671009
15.510578
25.685324
13.566783
21.201338
15.213446
19.389202
15.451051
13.849126
19.465515
12.24074
15.408075
19.40534
17.468061
31.508999
15.215971
15.538593
16.45658
14.656954
19.233158
13.738712
