d_loss,gradient_norm
"tf.Tensor(3.7448478, shape=(), dtype=float32)",0.7440438
"tf.Tensor(3.6960568, shape=(), dtype=float32)",0.63952965
"tf.Tensor(3.6742015, shape=(), dtype=float32)",0.6155057
"tf.Tensor(3.6167903, shape=(), dtype=float32)",0.575373
"tf.Tensor(3.519852, shape=(), dtype=float32)",0.5439175
"tf.Tensor(3.5186849, shape=(), dtype=float32)",0.5029552
"tf.Tensor(3.3733406, shape=(), dtype=float32)",0.4710245
"tf.Tensor(3.3616538, shape=(), dtype=float32)",0.4016976
"tf.Tensor(3.3730195, shape=(), dtype=float32)",0.40585425
"tf.Tensor(3.2688673, shape=(), dtype=float32)",0.36898434
"tf.Tensor(3.317203, shape=(), dtype=float32)",0.33963788
"tf.Tensor(3.1340485, shape=(), dtype=float32)",0.3480598
"tf.Tensor(3.2285812, shape=(), dtype=float32)",0.28755626
"tf.Tensor(3.0982037, shape=(), dtype=float32)",0.3548099
"tf.Tensor(3.134349, shape=(), dtype=float32)",0.33494097
"tf.Tensor(3.0620153, shape=(), dtype=float32)",0.37278825
"tf.Tensor(3.0106912, shape=(), dtype=float32)",0.3454724
"tf.Tensor(2.780019, shape=(), dtype=float32)",0.32944798
"tf.Tensor(2.9789698, shape=(), dtype=float32)",0.3268009
"tf.Tensor(2.9577363, shape=(), dtype=float32)",0.3459116
"tf.Tensor(2.8431196, shape=(), dtype=float32)",0.35391504
"tf.Tensor(2.9588146, shape=(), dtype=float32)",0.4337931
"tf.Tensor(2.626459, shape=(), dtype=float32)",0.37157825
"tf.Tensor(2.6121917, shape=(), dtype=float32)",0.40836188
"tf.Tensor(2.6509943, shape=(), dtype=float32)",0.361378
"tf.Tensor(2.6541047, shape=(), dtype=float32)",0.41324762
"tf.Tensor(2.4318452, shape=(), dtype=float32)",0.40933987
"tf.Tensor(2.667795, shape=(), dtype=float32)",0.45489478
"tf.Tensor(2.5872707, shape=(), dtype=float32)",0.44605455
"tf.Tensor(2.3593206, shape=(), dtype=float32)",0.4846489
"tf.Tensor(2.4297588, shape=(), dtype=float32)",0.47347704
"tf.Tensor(2.3469706, shape=(), dtype=float32)",0.47841486
"tf.Tensor(2.3772788, shape=(), dtype=float32)",0.50710034
"tf.Tensor(2.4639318, shape=(), dtype=float32)",0.41894448
"tf.Tensor(2.2084148, shape=(), dtype=float32)",0.40188873
"tf.Tensor(2.351514, shape=(), dtype=float32)",0.45990342
"tf.Tensor(2.2925632, shape=(), dtype=float32)",0.503645
"tf.Tensor(2.1913643, shape=(), dtype=float32)",0.43584132
"tf.Tensor(2.3096838, shape=(), dtype=float32)",0.4818983
"tf.Tensor(2.367676, shape=(), dtype=float32)",0.46663627
"tf.Tensor(2.3226645, shape=(), dtype=float32)",0.445543
"tf.Tensor(2.4141855, shape=(), dtype=float32)",0.4087369
"tf.Tensor(2.3119955, shape=(), dtype=float32)",0.45080036
"tf.Tensor(2.5209277, shape=(), dtype=float32)",0.37192082
"tf.Tensor(2.4673193, shape=(), dtype=float32)",0.39162514
"tf.Tensor(2.3287218, shape=(), dtype=float32)",0.48221147
"tf.Tensor(2.508445, shape=(), dtype=float32)",0.46996918
"tf.Tensor(2.3931177, shape=(), dtype=float32)",0.4544773
"tf.Tensor(2.5613267, shape=(), dtype=float32)",0.40673652
"tf.Tensor(2.590047, shape=(), dtype=float32)",0.4674053
"tf.Tensor(2.45987, shape=(), dtype=float32)",0.46012944
