fd_score
853.6787
328.738
197.36954
194.12643
182.61581
160.22314
137.52702
98.56116
90.37503
76.36545
52.31532
50.425045
38.749584
32.97732
29.015709
30.488146
26.62297
27.584545
27.437414
24.138197
25.469234
26.227922
24.883066
22.909416
20.81815
20.669167
19.356087
18.696232
18.556553
17.35291
20.507084
17.746098
20.846087
19.994408
19.47892
18.225903
17.84804
18.209032
18.9453
17.083082
16.5314
17.373394
17.32984
17.008034
20.184258
17.035597
17.95186
15.856567
18.294245
16.926748
16.346184
16.714542
17.57355
17.280598
17.830978
17.986017
15.714075
21.511114
16.180946
18.901379
19.916096
16.372496
18.259863
17.781305
17.560112
18.256924
16.822172
