fd_score
1124.8354
251.81744
205.23866
184.76595
150.15215
134.06543
103.724236
83.660774
57.224976
48.301533
49.914993
44.16024
40.89665
39.141033
39.81484
44.82006
38.020393
40.116398
40.593197
34.63151
33.583256
29.927017
29.357794
27.15568
26.456654
37.274395
25.841757
24.581347
24.61109
23.972363
21.438265
21.245176
22.093475
20.601841
23.948051
20.089642
21.091976
20.679966
18.887575
20.237434
20.26651
17.910322
16.152029
21.942432
17.807917
17.035397
14.259419
14.888143
13.914215
15.958719
14.790372
14.060787
13.950173
11.686331
11.414724
12.798048
12.479184
12.011064
13.196638
13.819363
14.343701
14.4994335
14.298445
12.27411
12.467023
