fd_score
319.08386
243.33984
219.53662
171.08029
137.63618
107.323456
87.75952
81.99693
79.75986
70.76515
64.677155
71.27512
54.6942
45.10325
43.73303
37.948498
35.112312
32.9577
34.00988
25.073503
28.428787
22.185774
23.670702
18.85074
22.035774
16.85707
23.3559
14.958539
17.739388
18.89993
18.301899
18.18502
19.218027
13.968292
24.931053
21.698936
17.329802
16.833387
24.241535
15.91418
16.154255
13.78999
15.292453
14.025984
14.547619
16.579098
13.124944
14.405848
23.466187
17.001364
17.036291
16.269836
12.286845
12.8201275
18.362408
14.660858
15.956141
15.774567
17.082968
10.867591
14.162033
18.088428
15.410896
14.161498
15.277288
16.38657
22.113773
15.826746
14.163016
17.168533
