d_loss,gradient_norm
"tf.Tensor(2.6026652, shape=(), dtype=float32)",0.6082327
"tf.Tensor(2.4612806, shape=(), dtype=float32)",0.53850853
"tf.Tensor(2.3441133, shape=(), dtype=float32)",0.50552887
"tf.Tensor(2.3699665, shape=(), dtype=float32)",0.44313943
"tf.Tensor(2.249487, shape=(), dtype=float32)",0.39787433
"tf.Tensor(2.3383005, shape=(), dtype=float32)",0.4189044
"tf.Tensor(2.1298184, shape=(), dtype=float32)",0.4029878
"tf.Tensor(2.076365, shape=(), dtype=float32)",0.37739703
"tf.Tensor(2.0920157, shape=(), dtype=float32)",0.35103253
"tf.Tensor(2.1342304, shape=(), dtype=float32)",0.3072221
"tf.Tensor(2.0585504, shape=(), dtype=float32)",0.31770086
"tf.Tensor(2.0020702, shape=(), dtype=float32)",0.3485344
"tf.Tensor(2.1316724, shape=(), dtype=float32)",0.3477387
"tf.Tensor(1.9700716, shape=(), dtype=float32)",0.2746837
"tf.Tensor(1.9442819, shape=(), dtype=float32)",0.3541462
"tf.Tensor(1.8881853, shape=(), dtype=float32)",0.38817313
"tf.Tensor(1.8488526, shape=(), dtype=float32)",0.30469587
"tf.Tensor(1.8150923, shape=(), dtype=float32)",0.36409727
"tf.Tensor(1.8898277, shape=(), dtype=float32)",0.3386409
"tf.Tensor(1.744283, shape=(), dtype=float32)",0.34047168
"tf.Tensor(2.0085278, shape=(), dtype=float32)",0.32000667
"tf.Tensor(1.8455046, shape=(), dtype=float32)",0.35942194
"tf.Tensor(1.9491088, shape=(), dtype=float32)",0.260107
"tf.Tensor(1.8240323, shape=(), dtype=float32)",0.35922736
"tf.Tensor(1.9205174, shape=(), dtype=float32)",0.352035
"tf.Tensor(1.9301063, shape=(), dtype=float32)",0.4208742
"tf.Tensor(1.7204533, shape=(), dtype=float32)",0.39193147
"tf.Tensor(1.88425, shape=(), dtype=float32)",0.3692829
"tf.Tensor(1.8792213, shape=(), dtype=float32)",0.43700197
"tf.Tensor(1.8981043, shape=(), dtype=float32)",0.46095252
"tf.Tensor(1.5573852, shape=(), dtype=float32)",0.3663873
"tf.Tensor(2.0016634, shape=(), dtype=float32)",0.35780725
"tf.Tensor(1.821815, shape=(), dtype=float32)",0.44872013
"tf.Tensor(1.7682956, shape=(), dtype=float32)",0.34915465
"tf.Tensor(1.6762266, shape=(), dtype=float32)",0.30650294
"tf.Tensor(1.4678059, shape=(), dtype=float32)",0.30094168
"tf.Tensor(1.5923827, shape=(), dtype=float32)",0.29758638
"tf.Tensor(1.494495, shape=(), dtype=float32)",0.3347495
"tf.Tensor(1.5930285, shape=(), dtype=float32)",0.25472876
"tf.Tensor(1.6410949, shape=(), dtype=float32)",0.26792878
"tf.Tensor(1.3490505, shape=(), dtype=float32)",0.32171017
"tf.Tensor(1.6853317, shape=(), dtype=float32)",0.37578547
"tf.Tensor(1.2948592, shape=(), dtype=float32)",0.29830322
"tf.Tensor(1.4851589, shape=(), dtype=float32)",0.31666943
"tf.Tensor(1.5389376, shape=(), dtype=float32)",0.13269375
"tf.Tensor(1.300055, shape=(), dtype=float32)",0.31759042
"tf.Tensor(1.3761649, shape=(), dtype=float32)",0.23883533
"tf.Tensor(1.2741172, shape=(), dtype=float32)",0.24265532
