fd_score
5309.9326
1056.5605
949.8671
1048.5127
898.4279
830.81555
869.2285
833.4424
716.8785
707.17365
764.27563
696.14124
688.52374
727.19446
549.72424
654.57153
519.6364
527.38074
469.92926
502.14273
355.70016
535.03754
346.62115
355.94763
339.26917
332.7328
339.31702
313.81482
322.8027
325.63715
337.8275
279.43884
281.73782
292.8596
281.91107
279.63223
258.94955
276.5866
284.34808
254.30466
256.23752
259.95712
261.77505
268.74463
302.88113
259.66528
261.5271
278.71445
241.48792
269.40582
282.20416
267.86505
312.91095
253.64156
251.08533
255.09807
250.45168
259.06125
269.93378
