fd_score
703.3427
356.40955
233.335
242.42738
217.80644
272.93906
282.68256
217.18909
193.82297
187.96959
150.2797
122.50382
113.730225
91.59784
84.251114
75.39214
56.410225
62.264717
62.082382
54.97244
54.420807
58.343575
46.64779
51.43247
44.379185
43.885513
41.03271
53.038857
37.4217
42.69884
38.339
36.31222
37.40753
53.526947
32.297977
38.964787
35.891525
39.219566
40.243664
33.015285
51.401756
30.509302
29.796057
33.953724
29.64148
37.061047
40.284286
36.535698
32.08318
32.660686
48.671577
35.167854
30.443989
34.542885
34.62427
