fd_score
1040.183
761.8949
435.2328
224.45676
225.9231
331.8552
526.1753
431.39172
377.0788
245.91348
192.04346
196.41742
170.6738
180.19972
174.91924
166.03915
193.09888
178.4281
150.8872
166.69583
125.48935
120.86273
121.11315
131.94699
96.87089
120.14778
129.43854
127.43805
125.328476
116.54539
115.12959
116.07219
107.56183
117.79396
109.93646
