fd_score
13315.886
12825.271
11164.11
9248.666
7136.2334
5522.1987
3992.922
2806.4402
2485.8887
2429.2363
2742.6084
2198.937
1839.8104
1349.0398
1078.3179
1197.5358
1083.7158
1049.4867
1000.0746
994.7607
987.43475
1011.9718
1008.9958
1039.9171
997.9466
1129.1703
1061.4875
1171.2662
1027.9908
1047.8422
1154.0552
