fd_score
4961.497
945.55115
796.5198
783.33716
681.65894
703.7652
672.27155
597.2695
575.434
595.95984
504.69012
525.6189
519.03265
504.53534
466.1673
449.56384
393.46796
386.7918
392.94516
378.46313
384.35254
370.28885
334.08875
346.59296
347.21658
412.46475
323.32944
312.44513
289.63626
302.59995
291.75623
287.99915
271.83286
280.53714
264.3378
256.63644
275.94168
249.65451
234.78085
252.60352
267.9422
248.40521
279.97684
285.76166
245.87587
242.32588
229.29805
236.29874
239.17772
229.63792
254.34474
252.67407
252.93938
241.99217
239.5872
251.43846
245.31108
