fd_score
3205.763
881.0274
391.23376
439.6486
392.5514
344.61603
294.32794
282.17
260.90012
240.86638
233.30411
216.70023
207.76894
197.29045
185.43297
184.51628
218.45201
202.04153
207.86519
208.83394
177.28192
164.91888
165.12573
142.03052
160.17818
140.33124
139.93492
150.52231
140.69475
132.86436
127.02464
132.68176
132.26192
134.2106
127.9998
125.78233
123.81578
132.96315
131.07726
123.26409
125.64705
134.8731
121.26722
124.897385
124.24305
127.96797
128.60312
125.828606
140.72372
119.77602
132.21152
134.35518
117.0514
133.42793
130.31018
157.34543
144.94795
130.39955
138.43707
127.67022
137.51965
144.17429
144.50365
