fd_score
32705.219
29752.889
25035.096
17274.342
11155.16
8536.402
6324.209
5626.537
2889.6492
1841.7661
1613.3801
1761.3737
1855.868
1709.3064
1759.624
2044.82
1824.6571
2215.8748
2074.3506
1829.2198
2036.8706
