d_loss,gradient_norm
"tf.Tensor(6.119497, shape=(), dtype=float32)",0.09761653
"tf.Tensor(6.393834, shape=(), dtype=float32)",0.046050776
"tf.Tensor(6.2589245, shape=(), dtype=float32)",0.04150476
"tf.Tensor(6.1461596, shape=(), dtype=float32)",0.02000752
"tf.Tensor(6.5689807, shape=(), dtype=float32)",0.014699221
"tf.Tensor(6.7387257, shape=(), dtype=float32)",0.01725325
"tf.Tensor(6.365238, shape=(), dtype=float32)",0.012225653
"tf.Tensor(6.1319175, shape=(), dtype=float32)",0.009914297
"tf.Tensor(7.0495267, shape=(), dtype=float32)",0.0048889974
"tf.Tensor(6.835437, shape=(), dtype=float32)",0.0033287772
"tf.Tensor(6.7561364, shape=(), dtype=float32)",0.006006062
"tf.Tensor(6.925214, shape=(), dtype=float32)",0.0061706644
"tf.Tensor(6.6345406, shape=(), dtype=float32)",0.021602128
"tf.Tensor(7.989739, shape=(), dtype=float32)",0.009636002
"tf.Tensor(6.9549246, shape=(), dtype=float32)",0.012527826
"tf.Tensor(7.1342316, shape=(), dtype=float32)",3.2255008e-05
"tf.Tensor(9.160628, shape=(), dtype=float32)",5.2502397e-05
"tf.Tensor(7.535563, shape=(), dtype=float32)",0.0005873459
"tf.Tensor(9.220619, shape=(), dtype=float32)",0.06530681
"tf.Tensor(10.017247, shape=(), dtype=float32)",0.0013751118
"tf.Tensor(11.508346, shape=(), dtype=float32)",0.0020530175
"tf.Tensor(13.748543, shape=(), dtype=float32)",2.7481796e-05
"tf.Tensor(7.2514753, shape=(), dtype=float32)",0.0031125713
"tf.Tensor(7.5145574, shape=(), dtype=float32)",9.9269055e-06
"tf.Tensor(19.80941, shape=(), dtype=float32)",7.078891e-05
"tf.Tensor(10.614398, shape=(), dtype=float32)",0.00043434574
"tf.Tensor(12.968322, shape=(), dtype=float32)",1.7007855e-05
"tf.Tensor(7.3581715, shape=(), dtype=float32)",1.4690731e-05
"tf.Tensor(7.34384, shape=(), dtype=float32)",6.8135386e-09
"tf.Tensor(7.281134, shape=(), dtype=float32)",1.3383858e-10
"tf.Tensor(7.359603, shape=(), dtype=float32)",2.1685653e-10
"tf.Tensor(10.810313, shape=(), dtype=float32)",5.246831e-09
"tf.Tensor(13.669154, shape=(), dtype=float32)",5.432381e-10
"tf.Tensor(15.356339, shape=(), dtype=float32)",8.3632195e-09
"tf.Tensor(7.3056407, shape=(), dtype=float32)",3.9305195e-10
"tf.Tensor(13.395583, shape=(), dtype=float32)",1.8684311e-08
"tf.Tensor(7.1966963, shape=(), dtype=float32)",8.332679e-08
"tf.Tensor(8.822711, shape=(), dtype=float32)",1.6911036e-07
"tf.Tensor(14.0973215, shape=(), dtype=float32)",2.35035e-07
"tf.Tensor(7.166243, shape=(), dtype=float32)",2.4371632e-06
"tf.Tensor(7.3554225, shape=(), dtype=float32)",2.7430518e-08
"tf.Tensor(27.821003, shape=(), dtype=float32)",1.8829802e-05
"tf.Tensor(9.703434, shape=(), dtype=float32)",4.5852672e-14
"tf.Tensor(7.2774205, shape=(), dtype=float32)",6.284081e-14
"tf.Tensor(7.3303227, shape=(), dtype=float32)",4.3217673e-12
"tf.Tensor(10.995194, shape=(), dtype=float32)",9.813304e-14
"tf.Tensor(32.183304, shape=(), dtype=float32)",1.390789e-10
"tf.Tensor(7.2924867, shape=(), dtype=float32)",5.5523525e-10
"tf.Tensor(7.355794, shape=(), dtype=float32)",8.776606e-08
"tf.Tensor(8.834159, shape=(), dtype=float32)",1.674519e-05
"tf.Tensor(12.605183, shape=(), dtype=float32)",2.1413747e-05
"tf.Tensor(26.499926, shape=(), dtype=float32)",8.926594e-07
"tf.Tensor(16.379839, shape=(), dtype=float32)",7.695788e-05
"tf.Tensor(20.544699, shape=(), dtype=float32)",1.6109941e-09
"tf.Tensor(12.531079, shape=(), dtype=float32)",6.251033e-08
"tf.Tensor(7.3944583, shape=(), dtype=float32)",2.7208878e-06
"tf.Tensor(12.534382, shape=(), dtype=float32)",0.0029120294
"tf.Tensor(14.032111, shape=(), dtype=float32)",3.1349337
"tf.Tensor(23.760101, shape=(), dtype=float32)",1.7901295e-17
"tf.Tensor(7.831976, shape=(), dtype=float32)",2.3959293e-14
"tf.Tensor(12.731487, shape=(), dtype=float32)",3.2817461e-15
"tf.Tensor(7.3696294, shape=(), dtype=float32)",2.815362e-13
"tf.Tensor(7.3041854, shape=(), dtype=float32)",4.7587834e-13
"tf.Tensor(12.278777, shape=(), dtype=float32)",1.8674762e-13
"tf.Tensor(12.406428, shape=(), dtype=float32)",3.833482e-14
"tf.Tensor(8.090205, shape=(), dtype=float32)",7.69276e-12
"tf.Tensor(8.6433325, shape=(), dtype=float32)",6.727923e-10
"tf.Tensor(14.361632, shape=(), dtype=float32)",3.597835e-06
"tf.Tensor(7.2510815, shape=(), dtype=float32)",1.4312303e-07
"tf.Tensor(23.312754, shape=(), dtype=float32)",4.549402e-07
"tf.Tensor(25.319527, shape=(), dtype=float32)",7.050626
"tf.Tensor(7.4002595, shape=(), dtype=float32)",1.0692087e-15
"tf.Tensor(15.003766, shape=(), dtype=float32)",0.0
"tf.Tensor(7.396689, shape=(), dtype=float32)",1.6112774e-15
"tf.Tensor(7.3982368, shape=(), dtype=float32)",3.098164e-15
"tf.Tensor(12.10349, shape=(), dtype=float32)",3.4220667e-12
"tf.Tensor(7.375194, shape=(), dtype=float32)",1.9216979e-11
"tf.Tensor(7.3093786, shape=(), dtype=float32)",1.0262998e-12
"tf.Tensor(7.387048, shape=(), dtype=float32)",2.7630406e-10
"tf.Tensor(7.3212543, shape=(), dtype=float32)",3.6324818e-10
"tf.Tensor(12.457317, shape=(), dtype=float32)",7.51979e-09
"tf.Tensor(7.3646617, shape=(), dtype=float32)",5.975666e-08
"tf.Tensor(8.915925, shape=(), dtype=float32)",2.3315859e-05
"tf.Tensor(7.140579, shape=(), dtype=float32)",1.1997645e-07
"tf.Tensor(8.966142, shape=(), dtype=float32)",0.00268965
"tf.Tensor(13.169546, shape=(), dtype=float32)",0.002872493
"tf.Tensor(14.192152, shape=(), dtype=float32)",4.028535e-07
"tf.Tensor(11.27021, shape=(), dtype=float32)",6.865212e-08
"tf.Tensor(11.111416, shape=(), dtype=float32)",4.753642e-07
"tf.Tensor(7.312541, shape=(), dtype=float32)",7.5222495e-05
"tf.Tensor(18.112774, shape=(), dtype=float32)",0.00035936065
"tf.Tensor(8.164749, shape=(), dtype=float32)",7.1143484e-05
"tf.Tensor(7.300395, shape=(), dtype=float32)",1.4424288e-12
"tf.Tensor(11.495693, shape=(), dtype=float32)",1.2399319e-11
"tf.Tensor(7.3158474, shape=(), dtype=float32)",1.1328889e-10
"tf.Tensor(7.378542, shape=(), dtype=float32)",4.190334e-10
"tf.Tensor(10.339643, shape=(), dtype=float32)",1.7341392e-07
"tf.Tensor(7.2793803, shape=(), dtype=float32)",3.6642916e-07
"tf.Tensor(7.3017044, shape=(), dtype=float32)",4.281207e-07
"tf.Tensor(11.584722, shape=(), dtype=float32)",3.6390168e-06
"tf.Tensor(7.4051313, shape=(), dtype=float32)",0.0002087298
"tf.Tensor(8.924373, shape=(), dtype=float32)",0.0004602262
"tf.Tensor(7.392407, shape=(), dtype=float32)",3.3382043e-05
"tf.Tensor(9.547658, shape=(), dtype=float32)",0.08648082
"tf.Tensor(8.060417, shape=(), dtype=float32)",3.0171945e-10
"tf.Tensor(12.551206, shape=(), dtype=float32)",1.7575823e-08
"tf.Tensor(7.0872407, shape=(), dtype=float32)",2.4030992e-08
"tf.Tensor(7.3256173, shape=(), dtype=float32)",2.1632113e-08
"tf.Tensor(12.02656, shape=(), dtype=float32)",3.8853614e-08
"tf.Tensor(8.89015, shape=(), dtype=float32)",0.050719198
"tf.Tensor(10.948593, shape=(), dtype=float32)",0.00046237523
"tf.Tensor(14.944274, shape=(), dtype=float32)",0.00024038261
"tf.Tensor(10.081067, shape=(), dtype=float32)",0.0031635838
"tf.Tensor(13.71674, shape=(), dtype=float32)",11.982231
"tf.Tensor(11.263352, shape=(), dtype=float32)",8.600086e-09
"tf.Tensor(7.2054396, shape=(), dtype=float32)",2.5418902e-07
"tf.Tensor(10.469129, shape=(), dtype=float32)",1.1437128e-08
"tf.Tensor(7.204038, shape=(), dtype=float32)",2.369595e-10
"tf.Tensor(11.976893, shape=(), dtype=float32)",5.0248054e-05
"tf.Tensor(11.742785, shape=(), dtype=float32)",2.3683362
"tf.Tensor(11.493541, shape=(), dtype=float32)",8.5444685e-07
"tf.Tensor(15.052953, shape=(), dtype=float32)",1.5582222e-05
"tf.Tensor(7.3458323, shape=(), dtype=float32)",1.4074259e-07
"tf.Tensor(11.693895, shape=(), dtype=float32)",0.0011393408
"tf.Tensor(7.3277297, shape=(), dtype=float32)",7.360319e-05
"tf.Tensor(17.477432, shape=(), dtype=float32)",7.1698914
"tf.Tensor(8.8889265, shape=(), dtype=float32)",1.0773969e-05
"tf.Tensor(7.1370664, shape=(), dtype=float32)",1.8043637e-07
"tf.Tensor(7.246272, shape=(), dtype=float32)",0.00013596883
"tf.Tensor(8.347351, shape=(), dtype=float32)",0.0004223711
"tf.Tensor(7.332873, shape=(), dtype=float32)",0.00048107887
"tf.Tensor(7.3867235, shape=(), dtype=float32)",6.9386174e-06
"tf.Tensor(15.881335, shape=(), dtype=float32)",7.817252e-06
"tf.Tensor(8.581191, shape=(), dtype=float32)",0.185526
"tf.Tensor(7.615183, shape=(), dtype=float32)",7.3662505
"tf.Tensor(7.346099, shape=(), dtype=float32)",4.9526884e-06
"tf.Tensor(14.836345, shape=(), dtype=float32)",0.001022227
"tf.Tensor(13.246642, shape=(), dtype=float32)",0.0022603804
"tf.Tensor(10.710016, shape=(), dtype=float32)",9.260093
"tf.Tensor(9.0317335, shape=(), dtype=float32)",3.5192602e-06
"tf.Tensor(7.274886, shape=(), dtype=float32)",1.6649729e-07
"tf.Tensor(10.986078, shape=(), dtype=float32)",0.0011470645
"tf.Tensor(8.352385, shape=(), dtype=float32)",0.00040278197
"tf.Tensor(7.376098, shape=(), dtype=float32)",3.035572e-05
"tf.Tensor(9.366595, shape=(), dtype=float32)",0.021996249
"tf.Tensor(8.181743, shape=(), dtype=float32)",0.0005899364
"tf.Tensor(7.402271, shape=(), dtype=float32)",0.0041961186
"tf.Tensor(7.9235897, shape=(), dtype=float32)",1.5498825e-08
"tf.Tensor(7.3914256, shape=(), dtype=float32)",0.012197188
"tf.Tensor(9.284582, shape=(), dtype=float32)",0.0023947414
"tf.Tensor(7.9657617, shape=(), dtype=float32)",0.17953485
"tf.Tensor(12.029924, shape=(), dtype=float32)",0.16550682
"tf.Tensor(8.478792, shape=(), dtype=float32)",0.061582424
"tf.Tensor(7.302973, shape=(), dtype=float32)",0.32918227
"tf.Tensor(11.893071, shape=(), dtype=float32)",3.0198112e-06
"tf.Tensor(8.130939, shape=(), dtype=float32)",0.05539799
"tf.Tensor(7.333973, shape=(), dtype=float32)",0.0013059282
"tf.Tensor(12.007434, shape=(), dtype=float32)",1.6548325e-05
"tf.Tensor(16.826057, shape=(), dtype=float32)",14.070791
"tf.Tensor(13.525206, shape=(), dtype=float32)",1.1479165e-05
"tf.Tensor(9.556563, shape=(), dtype=float32)",3.7485646e-05
"tf.Tensor(9.111008, shape=(), dtype=float32)",0.000978729
"tf.Tensor(7.1706495, shape=(), dtype=float32)",0.00022519584
"tf.Tensor(7.3658514, shape=(), dtype=float32)",0.00080981717
"tf.Tensor(11.821047, shape=(), dtype=float32)",5.571961e-05
"tf.Tensor(10.475401, shape=(), dtype=float32)",1.5537593e-05
"tf.Tensor(15.301934, shape=(), dtype=float32)",1.1025246
"tf.Tensor(7.375881, shape=(), dtype=float32)",0.0030526028
"tf.Tensor(7.335895, shape=(), dtype=float32)",0.0118897585
"tf.Tensor(7.9881763, shape=(), dtype=float32)",4.0357595e-06
"tf.Tensor(7.3874707, shape=(), dtype=float32)",3.3878942e-09
"tf.Tensor(7.784037, shape=(), dtype=float32)",0.00039895173
"tf.Tensor(9.037141, shape=(), dtype=float32)",0.00044042655
"tf.Tensor(9.5947075, shape=(), dtype=float32)",1.2828021
"tf.Tensor(6.9143467, shape=(), dtype=float32)",2.2281611e-07
"tf.Tensor(7.395227, shape=(), dtype=float32)",0.007706045
"tf.Tensor(7.277021, shape=(), dtype=float32)",0.25188407
"tf.Tensor(7.111182, shape=(), dtype=float32)",1.6905297
"tf.Tensor(6.951046, shape=(), dtype=float32)",1.2610276e-11
"tf.Tensor(9.1562395, shape=(), dtype=float32)",1.507037e-05
"tf.Tensor(7.572952, shape=(), dtype=float32)",0.7258642
"tf.Tensor(12.488797, shape=(), dtype=float32)",0.23826796
"tf.Tensor(8.646632, shape=(), dtype=float32)",0.9468749
"tf.Tensor(7.394666, shape=(), dtype=float32)",0.6978066
"tf.Tensor(9.263976, shape=(), dtype=float32)",0.0007108313
"tf.Tensor(8.320294, shape=(), dtype=float32)",1.7575109e-06
"tf.Tensor(7.3655443, shape=(), dtype=float32)",0.020988988
"tf.Tensor(15.018374, shape=(), dtype=float32)",10.041194
"tf.Tensor(11.855031, shape=(), dtype=float32)",2.4202886
"tf.Tensor(20.121336, shape=(), dtype=float32)",0.6992042
"tf.Tensor(7.2548304, shape=(), dtype=float32)",1.2267457
"tf.Tensor(10.470059, shape=(), dtype=float32)",5.234904
"tf.Tensor(13.275834, shape=(), dtype=float32)",0.00018773871
"tf.Tensor(12.149098, shape=(), dtype=float32)",6.0634184e-06
"tf.Tensor(7.6744366, shape=(), dtype=float32)",0.0014768888
"tf.Tensor(7.7122016, shape=(), dtype=float32)",0.13461657
"tf.Tensor(7.1828084, shape=(), dtype=float32)",3.6221447
"tf.Tensor(6.9256144, shape=(), dtype=float32)",0.12221826
"tf.Tensor(13.40721, shape=(), dtype=float32)",0.07968327
"tf.Tensor(8.44335, shape=(), dtype=float32)",0.0026953074
"tf.Tensor(7.1672697, shape=(), dtype=float32)",0.84388644
"tf.Tensor(14.844993, shape=(), dtype=float32)",25.47625
"tf.Tensor(9.3346615, shape=(), dtype=float32)",8.686315e-06
"tf.Tensor(7.234646, shape=(), dtype=float32)",0.020360779
"tf.Tensor(7.514911, shape=(), dtype=float32)",1.3054994
"tf.Tensor(9.184197, shape=(), dtype=float32)",1.0378836
"tf.Tensor(8.892034, shape=(), dtype=float32)",4.3560433
"tf.Tensor(16.880535, shape=(), dtype=float32)",0.017386654
"tf.Tensor(7.572983, shape=(), dtype=float32)",0.09647439
"tf.Tensor(13.450981, shape=(), dtype=float32)",0.6957166
"tf.Tensor(11.301231, shape=(), dtype=float32)",0.0017293219
"tf.Tensor(8.458832, shape=(), dtype=float32)",5.330343
"tf.Tensor(10.879011, shape=(), dtype=float32)",0.086454675
"tf.Tensor(7.05659, shape=(), dtype=float32)",2.536671e-06
"tf.Tensor(8.991689, shape=(), dtype=float32)",0.96732175
"tf.Tensor(6.872747, shape=(), dtype=float32)",0.3852193
"tf.Tensor(12.192785, shape=(), dtype=float32)",2.5815516
"tf.Tensor(7.126156, shape=(), dtype=float32)",0.1922442
"tf.Tensor(13.58087, shape=(), dtype=float32)",3.4495206
"tf.Tensor(8.268171, shape=(), dtype=float32)",3.2482946
"tf.Tensor(8.954336, shape=(), dtype=float32)",0.033870004
"tf.Tensor(15.396221, shape=(), dtype=float32)",6.086931
"tf.Tensor(8.509255, shape=(), dtype=float32)",0.42353633
"tf.Tensor(12.399495, shape=(), dtype=float32)",0.00013134007
"tf.Tensor(9.595711, shape=(), dtype=float32)",0.014813267
"tf.Tensor(9.736694, shape=(), dtype=float32)",15.251915
"tf.Tensor(7.198564, shape=(), dtype=float32)",0.75309765
"tf.Tensor(12.279927, shape=(), dtype=float32)",2.9234765
"tf.Tensor(10.083382, shape=(), dtype=float32)",0.31550604
"tf.Tensor(8.472031, shape=(), dtype=float32)",2.6045773
"tf.Tensor(14.795234, shape=(), dtype=float32)",0.007676
"tf.Tensor(7.8744774, shape=(), dtype=float32)",3.184588
"tf.Tensor(9.307677, shape=(), dtype=float32)",0.53468925
"tf.Tensor(7.8547354, shape=(), dtype=float32)",0.0102676535
"tf.Tensor(7.7100525, shape=(), dtype=float32)",4.5014544
"tf.Tensor(7.5605497, shape=(), dtype=float32)",1.6941366
"tf.Tensor(11.843824, shape=(), dtype=float32)",5.1797595
"tf.Tensor(7.1373935, shape=(), dtype=float32)",0.4416437
"tf.Tensor(10.395947, shape=(), dtype=float32)",23.169573
"tf.Tensor(10.267269, shape=(), dtype=float32)",1.3175699
"tf.Tensor(10.5073185, shape=(), dtype=float32)",0.074263625
"tf.Tensor(11.115015, shape=(), dtype=float32)",0.003567206
"tf.Tensor(11.785106, shape=(), dtype=float32)",4.8646607
"tf.Tensor(9.041716, shape=(), dtype=float32)",0.32076123
"tf.Tensor(8.248081, shape=(), dtype=float32)",0.006188211
"tf.Tensor(7.5903497, shape=(), dtype=float32)",4.8072104
"tf.Tensor(6.9423223, shape=(), dtype=float32)",0.28695634
"tf.Tensor(7.2285786, shape=(), dtype=float32)",0.83715266
"tf.Tensor(12.157531, shape=(), dtype=float32)",0.0010540981
"tf.Tensor(7.987167, shape=(), dtype=float32)",0.0086331265
"tf.Tensor(9.326245, shape=(), dtype=float32)",0.19738756
"tf.Tensor(9.957217, shape=(), dtype=float32)",2.2911197e-06
"tf.Tensor(9.005926, shape=(), dtype=float32)",0.087118186
"tf.Tensor(10.476422, shape=(), dtype=float32)",0.14615664
"tf.Tensor(7.6395636, shape=(), dtype=float32)",2.5200555
"tf.Tensor(11.109273, shape=(), dtype=float32)",11.468563
"tf.Tensor(7.001135, shape=(), dtype=float32)",0.84010416
"tf.Tensor(7.278492, shape=(), dtype=float32)",0.960336
"tf.Tensor(9.99847, shape=(), dtype=float32)",3.008569
"tf.Tensor(8.23905, shape=(), dtype=float32)",2.0436225
"tf.Tensor(8.023999, shape=(), dtype=float32)",7.024867
"tf.Tensor(11.005761, shape=(), dtype=float32)",7.619989
"tf.Tensor(6.729152, shape=(), dtype=float32)",2.4548552
"tf.Tensor(9.579641, shape=(), dtype=float32)",1.659844
"tf.Tensor(7.518492, shape=(), dtype=float32)",1.7482494
"tf.Tensor(8.48525, shape=(), dtype=float32)",1.8020695
"tf.Tensor(7.086786, shape=(), dtype=float32)",0.041274328
"tf.Tensor(9.591589, shape=(), dtype=float32)",3.3075686
"tf.Tensor(8.408691, shape=(), dtype=float32)",6.116884
"tf.Tensor(9.07502, shape=(), dtype=float32)",3.3218055
"tf.Tensor(8.381664, shape=(), dtype=float32)",9.8777895
