fd_score
651.6891
130.52214
153.19522
141.35818
103.25769
89.777855
67.57756
72.097916
63.97509
51.66853
35.497147
27.060062
35.213066
27.789448
24.087917
18.642084
14.359625
12.176813
11.21652
9.059991
9.838769
8.697445
8.432819
10.43866
9.743805
7.494046
8.643594
7.227042
7.380506
7.982609
6.9443145
8.13067
8.552394
7.1719136
6.4721117
5.22291
5.919006
6.2132454
4.7278166
5.7314177
5.7994094
5.2363596
5.801733
6.1737413
5.44682
6.133699
7.7662716
6.2954073
5.198898
