fd_score
361.52124
259.02463
207.8718
126.3209
84.29889
56.751663
43.660088
34.849678
36.994286
44.062428
29.27047
30.63247
20.939789
17.525225
15.4165325
14.536574
16.9831
15.673401
12.942736
15.261736
15.911201
11.268818
12.034906
12.70442
11.68903
12.732873
11.196636
11.9904995
13.125832
13.136503
11.638067
11.853746
11.876914
10.59106
13.789587
11.541616
11.970558
16.114885
11.245853
10.816248
13.652296
13.477752
9.471871
10.236379
12.577771
13.717133
12.895108
11.025005
12.781853
10.390736
11.419291
14.86594
11.632728
