fd_score
1486.0942
234.19386
301.11447
270.87204
211.34586
176.04723
154.15758
143.3294
133.07732
119.12544
102.97401
84.64914
84.548416
76.64823
73.27851
62.963074
60.12301
56.875477
52.646442
49.63325
52.033043
51.89235
44.603477
44.492706
53.692272
43.291164
50.18524
44.151024
39.45907
41.824474
45.689945
40.88421
34.883728
36.662823
35.41703
34.281498
34.418217
36.42732
33.068108
33.67738
35.301414
36.737186
33.964325
31.926529
40.16768
37.298622
34.07043
38.40143
34.241882
43.115265
35.64154
36.410725
35.9707
30.823727
32.78573
34.027
33.21378
32.122498
33.99127
30.70247
34.362217
38.50808
32.887882
31.985548
38.42687
33.797115
30.002777
35.969128
38.433987
37.507847
29.709286
31.007063
29.510124
35.822086
33.05263
35.901222
33.16928
30.780975
32.314407
34.555386
35.28397
30.453438
30.46934
