d_loss,gradient_norm
0.6839831173419952,0.57252026
0.1194959395860451,0.22867842
0.04064647987207515,0.16445976
0.010792441593515889,0.07825082
0.004974157170065219,0.052546192
0.00611977330066539,0.045210704
0.004419824671600736,0.050550845
0.004316284663158143,0.040101476
0.0024514166345479538,0.025671447
0.008077575589140518,0.05689824
0.0076888866200708755,0.055329807
0.000538807968069932,0.0097613875
0.0030160272904140584,0.031256244
0.004247909413031162,0.029552288
0.00107806921869269,0.008309028
0.001334888889175545,0.020495648
0.0001788830045197365,0.0030792532
0.00034336450098670923,0.0048895935
0.0051141557040743635,0.039357763
3.051287942656966e-05,0.00051259866
0.001062042258251239,0.012572828
0.0001927192048913895,0.0044530504
0.00024196890717931296,0.005747163
0.0007278783791932197,0.004777964
7.395218577244123e-05,0.001464402
0.0010658645471288974,0.007897077
5.546014387292075e-06,0.00020177552
9.172960255909857e-05,0.0019355968
0.00016570638021562445,0.0023461084
8.21028141038127e-05,0.0018788315
0.0003018767316547155,0.0035110374
0.000290543468196347,0.005084664
0.00015697476618048434,0.0026597355
9.608903972946337e-06,0.0001317335
9.82328088525719e-05,0.0018083187
2.533408768101708e-05,0.0008992046
2.156905418360111e-05,0.0005162876
0.0001028639011337873,0.0017246251
0.0006802052713239526,0.0011004173
3.286113624767495e-06,0.00023711825
9.189847077095692e-06,0.00045853134
7.618068138981471e-06,0.00015771131
2.475898236298235e-05,0.000118911295
2.5921656742866617e-05,0.0010644834
2.89501298311734e-06,0.000106945816
9.278561947212438e-06,0.00014942432
0.00041104420689741517,0.00020442718
1.796910887197356e-06,6.446613e-05
1.181342876321878e-05,0.00017253665
6.0187257986399345e-06,6.502604e-05
5.28804872474975e-05,0.00034889264
1.0238289718245142e-06,0.00012618017
2.57990323326851e-07,7.2586704e-07
3.7773235916915837e-07,1.609924e-05
4.88860900205168e-06,7.016631e-05
9.543970946879199e-07,1.8948796e-05
1.6108153419645832e-05,0.00014433797
2.1294689034334624e-07,1.2730866e-05
1.0274329498294321e-07,2.3089374e-06
1.4648430801678103e-09,1.3747827e-07
4.093123529003151e-08,2.2328454e-06
1.0601503403151469e-05,5.85939e-05
1.182530908749868e-06,8.411192e-06
9.799865738711194e-07,6.0374732e-05
1.661749032821902e-06,4.3124972e-05
1.4550639804156162e-07,4.01598e-06
2.4715041888612177e-06,4.8057525e-05
9.388583318177546e-07,9.713913e-05
4.404169804161917e-05,1.933497e-06
9.619412055100751e-09,2.4954628e-07
8.853437306194367e-10,7.26572e-08
5.987282678532324e-07,5.3349897e-05
4.694409199146321e-07,1.7335194e-06
3.589400720089425e-05,1.4083031e-05
4.974006685642962e-06,1.0210399e-06
8.115136296282803e-08,1.4108556e-05
3.1510767330018285e-09,2.0270966e-06
4.8727568649045186e-09,3.0158327e-07
1.5929604302300504e-08,6.5561295e-07
1.2981941210910009e-07,6.293362e-06
9.508802637716473e-10,4.1221037e-07
1.6040115902171694e-09,5.436842e-08
2.669862624316011e-05,6.121839e-06
9.519234289712135e-10,1.5556654e-07
2.55494869705331e-09,2.2454977e-08
1.0989432974728439e-10,3.9350456e-09
1.2000540839569373e-10,8.081891e-09
1.550524571124855e-10,1.0537265e-08
3.5122138530852003e-09,1.3614519e-08
3.658317428270935e-09,3.6018184e-07
2.7563026537423983e-11,4.2879553e-09
5.6717922802936035e-08,9.0729884e-07
1.1810284694660485e-10,4.0814847e-08
1.1207136907387394e-07,2.3250245e-06
3.0898038126490963e-13,7.915088e-10
5.9190345069737305e-08,1.5297296e-06
1.2828967888012244e-09,7.505482e-09
1.4501494452833351e-09,2.1414213e-07
4.935391189064831e-07,1.1734792e-05
7.44848835387835e-11,4.0177834e-09
3.5327885061782134e-10,4.3037456e-08
1.6181249395952405e-10,1.0219413e-08
3.4730968101470766e-10,7.781731e-09
8.343104695995879e-08,4.5176284e-06
1.0620674828487608e-07,6.857001e-06
1.8491276705390933e-06,9.0137684e-07
5.131346014780621e-09,2.7660144e-07
5.196475694342282e-09,1.3808602e-06
8.399132084280255e-11,1.43967895e-08
1.501109098134283e-10,6.0902856e-08
3.5692116284735675e-07,4.7421338e-05
4.055526747762563e-11,3.0886786e-09
1.2332718313246005e-07,1.2360407e-05
3.038251872312994e-10,2.1494062e-08
2.238093799178435e-08,1.125214e-06
1.0778153369818702e-10,5.924957e-08
4.687109367302361e-09,4.2781414e-07
2.048199547743934e-07,8.621491e-06
1.1016698665278116e-10,1.6064071e-08
3.4658125258859074e-08,2.1266928e-06
9.182592464262895e-10,4.74916e-07
1.6243309475250142e-10,7.343243e-09
2.021597644887936e-08,5.5140372e-08
2.0710963610830287e-08,5.087878e-07
4.166724298926283e-09,2.7654185e-08
3.8994294300209926e-06,2.0485198e-09
2.87891433782758e-12,2.3926708e-08
5.222502555496488e-12,3.0045508e-10
1.7644656569171435e-10,8.132908e-09
4.383284817708431e-11,9.566593e-09
6.365415416986779e-10,9.254841e-08
4.886430151380799e-11,2.0718176e-09
8.570012255404555e-08,3.4493448e-07
5.633896682510909e-10,6.968649e-08
6.3015113127562505e-09,4.3639043e-06
1.0562139607373079e-07,7.061023e-07
