fd_score
15780.751
13565.361
10767.635
7855.3906
5603.229
4281.4287
3000.48
2222.7253
1551.8464
1332.8586
1174.2532
1374.6188
1587.9587
1549.8518
1286.6816
1244.7303
1193.6494
1045.218
1034.7448
1066.4
1002.6704
973.7499
971.61176
941.50684
946.82513
984.95374
983.37006
946.28015
922.6027
955.87317
966.93713
946.5969
986.8585
938.1204
948.7411
1015.9402
926.3199
936.82275
941.4382
