fd_score
467.85492
114.655846
102.13027
130.56265
148.85431
161.38074
148.09961
128.4908
115.513855
120.71217
110.78134
95.970245
85.39065
73.1626
68.51408
61.40295
62.107704
55.49262
48.0541
41.085773
39.953
38.19511
35.896694
31.427273
30.787828
26.824757
25.759748
24.019024
21.535486
22.041492
21.930485
20.445467
20.259773
16.768122
19.421919
18.517426
19.079424
18.442604
17.288445
16.415905
16.505062
17.078205
15.191464
17.20071
14.864525
13.7691765
15.047738
14.882423
13.685701
13.354846
12.678549
12.209149
13.303076
12.918256
12.239958
15.7824745
11.423524
10.139565
10.762101
10.137545
12.063678
10.278667
9.53534
11.119387
9.569045
10.640194
9.976856
9.186078
10.355248
9.218225
10.845556
8.864417
9.406173
10.329811
10.209899
12.706455
10.816938
10.913333
8.656362
10.352644
10.371469
9.825747
10.442726
10.750361
12.378661
11.409894
10.374276
10.354985
8.790046
